"region" "district" "const" "candidate" "party" "sex" "votes" "spltvotes" "perc"
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MAGHARIBI" "NDOMBA MAGANGA ALFRED" "CHADEMA" "M" 543 1460 1.5
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MAGHARIBI" "RAPHAEL BENJAMIN KAMBANGA" "TLP" "M" 251 1460 0.7
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MAGHARIBI" "HIERONIMUS MWINGIRA JOACHIM" "TADEA" "M" 245 1460 0.7
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MASHARIKI" "GAUDENCE CASSIAN KAYOMBO" "CCM" "M" 82277 4400 89.1
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MASHARIKI" "MASENDI LUPOGO PANCRAS" "CHADEMA" "M" 7520 4400 8.1
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MASHARIKI" "ELZEAR PETRO KAWONGA" "CUF" "M" 1686 4400 1.8
"RUVUMA" "WILAYA YA MBINGA" "MBINGA MASHARIKI" "ONESPHOR NCHIMBI NCHIMBI" "TLP" "M" 848 4400 0.9
"RUVUMA" "WILAYA YA NAMTUMBO" "NAMTUMBO" "VITA RASHIDI KAWAWA" "CCM" "M" 33695 1465 66.5
"RUVUMA" "WILAYA YA NAMTUMBO" "NAMTUMBO" "HASSANI TWAIBU MTWANGAMBATI" "CUF" "M" 14984 1465 29.6
"RUVUMA" "WILAYA YA NAMTUMBO" "NAMTUMBO" "ZUBERY HAIBUNI NJAKILAYE" "TLP" "M" 2009 1465 4
"RUVUMA" "WILAYA YA SONGEA" "PERAMIHO" "JENISTA JOAKIM MHAGAMA" "CCM" "F" 46480 1687 93.2
"RUVUMA" "WILAYA YA SONGEA" "PERAMIHO" "FLOWIN CASSIAN HAULE" "CHADEMA" "M" 1549 1687 3.1
"RUVUMA" "WILAYA YA SONGEA" "PERAMIHO" "JOHN ROMANUS NDUMBARO" "CUF" "M" 1508 1687 3
"RUVUMA" "WILAYA YA SONGEA" "PERAMIHO" "MKOPI ISMAIL SAIDI" "TLP" "M" 357 1687 0.7
"RUVUMA" "WILAYA YA TUNDURU" "TUNDURU" "JUMA JAMADINI AKUKWETI" "CCM" "M" 44515 5964 53.7
"RUVUMA" "WILAYA YA TUNDURU" "TUNDURU" "MZEE RAJABU MAZEE" "CUF" "M" 37297 5964 45
"RUVUMA" "WILAYA YA TUNDURU" "TUNDURU" "MAKANYAGA ABDALAH SIMBILI" "NCCR-MAGEUZI" "M" 1062 5964 1.3
"SHINYANGA" "MANISPAA YA SHINYANGA" "SHINYANGA MJINI" "DR CHARLES OGESA MLINGWA" "CCM" "M" 29342 1760 60.8
"SHINYANGA" "MANISPAA YA SHINYANGA" "SHINYANGA MJINI" "BOB NYANGA  MAKANI" "CHADEMA" "M" 18575 1760 38.5
"SHINYANGA" "MANISPAA YA SHINYANGA" "SHINYANGA MJINI" "LUTALOSA YEMBA CHIEF" "CUF" "M" 302 1760 0.6
"SHINYANGA" "MANISPAA YA SHINYANGA" "SHINYANGA MJINI" "ALLY MOHAMED SIMBA" "TADEA" "M" 48 1760 0.1
"SHINYANGA" "MANISPAA YA SHINYANGA" "SHINYANGA MJINI" "PETER DAUDI BALELE" "TLP" "M" 0 1760 NA
"SHINYANGA" "MANISPAA YA SHINYANGA" "SHINYANGA MJINI" "PETER DAUDI  BALELE" "TLP" "M" 0 1760 NA
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MAGHARIBI" "ANDREW JOHN CHENGE" "CCM" "M" 53308 4677 52.6
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MAGHARIBI" "ISAAC MANJOBA CHEYO" "UDP" "M" 45763 4677 45.1
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MAGHARIBI" "ERIC EZEKIEL MDONGO" "CUF" "M" 1372 4677 1.4
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MAGHARIBI" "NASON EDWIN MAGESE" "CHAUSTA" "M" 599 4677 0.6
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MAGHARIBI" "IKUMULA MIKE KIDIMA" "TLP" "M" 319 4677 0.3
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MASHARIKI" "JOHN MOMOSE CHEYO" "UDP" "M" 43429 4022 56
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MASHARIKI" "DANHI BEATUS MAKANGA" "CCM" "M" 33334 4022 43
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MASHARIKI" "ANTHONY KIZIMYA NGOLE" "CHAUSTA" "M" 534 4022 0.7
"SHINYANGA" "WILAYA YA BARIADI" "BARIADI MASHARIKI" "MAKULA MHIMBI NZUMBI" "TLP" "M" 275 4022 0.4
"SHINYANGA" "WILAYA YA BUKOMBE" "BUKOMBE" "EMMANUEL JUMANNE LUHAHULA" "CCM" "M" 69285 8187 64.7
"SHINYANGA" "WILAYA YA BUKOMBE" "BUKOMBE" "MZALIA EMANUEL MUNUNKE" "CUF" "M" 33196 8187 31
"SHINYANGA" "WILAYA YA BUKOMBE" "BUKOMBE" "SHADRACK MABULA KATENDELE" "CHADEMA" "M" 4568 8187 4.3
"SHINYANGA" "WILAYA YA KAHAMA" "KAHAMA" "JAMES DAUDI LEMBELI" "CCM" "M" 71740 6592 75.9
"SHINYANGA" "WILAYA YA KAHAMA" "KAHAMA" "GERVAS MACHOGU EZRA" "CUF" "M" 15237 6592 16.1
"SHINYANGA" "WILAYA YA KAHAMA" "KAHAMA" "SOSTHENES KAJALLAH SENGO" "CHADEMA" "M" 4921 6592 5.2
"SHINYANGA" "WILAYA YA KAHAMA" "KAHAMA" "PAUL RICHARD SELELI" "TLP" "M" 1422 6592 1.5
"SHINYANGA" "WILAYA YA KAHAMA" "KAHAMA" "ANDREW MUNGALA SAWAKA" "CHAUSTA" "M" 711 6592 0.8
"SHINYANGA" "WILAYA YA KAHAMA" "KAHAMA" "OMARI KANGETA ANTARI" "Jahazi Asilia" "M" 475 6592 0.5
"SHINYANGA" "WILAYA YA KAHAMA" "MSALALA" "EZEKIEL MAGOLYO MAIGE" "CCM" "M" 55207 6648 80.8
"SHINYANGA" "WILAYA YA KAHAMA" "MSALALA" "HASSANI KASIGWA DAUDA" "CUF" "M" 6988 6648 10.2
"SHINYANGA" "WILAYA YA KAHAMA" "MSALALA" "STEPHEN MAIGE BUNDALLA" "CHADEMA" "M" 2903 6648 4.2
"SHINYANGA" "WILAYA YA KAHAMA" "MSALALA" "JAMES MSALO THEOPISTA" "UDP" "F" 1989 6648 2.9
"SHINYANGA" "WILAYA YA KAHAMA" "MSALALA" "TITUS ELIAS JILALA" "CHAUSTA" "M" 746 6648 1.1
"SHINYANGA" "WILAYA YA KAHAMA" "MSALALA" "RASHIDI MAULIDI MUYELA" "TLP" "M" 491 6648 0.7
"SHINYANGA" "WILAYA YA KISHAPU" "KISHAPU" "FRED MPENDAZOE TUNGU" "CCM" "M" 64109 4482 81.9
"SHINYANGA" "WILAYA YA KISHAPU" "KISHAPU" "JUMA MUSSA SHAMTE" "CUF" "M" 6783 4482 8.7
"SHINYANGA" "WILAYA YA KISHAPU" "KISHAPU" "MAGEMBE KANOGU PAULO" "CHADEMA" "M" 6689 4482 8.5
"SHINYANGA" "WILAYA YA KISHAPU" "KISHAPU" "SEIF HAMOUD MASELE" "TLP" "M" 659 4482 0.8
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "JOHN  MAGALLE SHIBUDA" "CCM" "M" 54582 3903 55.4
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "AMANI NZUGILLE JIDULAMABAMBASI" "CUF" "M" 40334 3903 40.9
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "JULIUS MACHIBYA DUNDAS" "CHADEMA" "M" 1571 3903 1.6
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "MOSES CHARLES KUNJI" "UDP" "M" 898 3903 0.9
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "KUBE LWASA KUBE" "TADEA" "M" 416 3903 0.4
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "LUCAS MASHALA MASASI" "TLP" "M" 366 3903 0.4
"SHINYANGA" "WILAYA YA MASWA" "MASWA" "SITTA ALFRED MTAI" "CHAUSTA" "M" 343 3903 0.3
"SHINYANGA" "WILAYA YA MEATU" "KISESA" "JOELSON MPINA LUHAGA" "CCM" "M" 18470 4496 47.5
"SHINYANGA" "WILAYA YA MEATU" "KISESA" "KICHAMO TUMBO ERASTO" "CHADEMA" "M" 13604 4496 35
"SHINYANGA" "WILAYA YA MEATU" "KISESA" "SEBASTIAN MANGE MATONDO" "UDP" "M" 3928 4496 10.1
"SHINYANGA" "WILAYA YA MEATU" "KISESA" "JAMES KIJA MATINDE" "CUF" "M" 2338 4496 6
"SHINYANGA" "WILAYA YA MEATU" "KISESA" "MAHANGI MATINDE GEORGE" "CHAUSTA" "M" 504 4496 1.3
"SHINYANGA" "WILAYA YA MEATU" "MEATU" "KHAMISI SALUM SALUM" "CCM" "M" 21002 799 60.7
"SHINYANGA" "WILAYA YA MEATU" "MEATU" "MESHACK JEREMIAH OPULUKWA" "UDP" "M" 13601 799 39.3
"SHINYANGA" "WILAYA YA SHINYANGA" "SOLWA" "ALLY SALUM AHMED" "CCM" "M" 56513 6870 68.2
"SHINYANGA" "WILAYA YA SHINYANGA" "SOLWA" "SHASHU MASELLE LUGEYE" "CUF" "M" 21906 6870 26.5
"SHINYANGA" "WILAYA YA SHINYANGA" "SOLWA" "WASHINGTON KASONZO MWINULA" "UDP" "M" 2411 6870 2.9
"SHINYANGA" "WILAYA YA SHINYANGA" "SOLWA" "JOSEPH MASHAURI CHATTA" "NCCR-MAGEUZI" "M" 1557 6870 1.9
"SHINYANGA" "WILAYA YA SHINYANGA" "SOLWA" "SALU KIDAMABI LEONARD" "TLP" "M" 416 6870 0.5
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "GULAM DEWJI MOHAMMED" "CCM" "M" 35275 1773 92.2
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "NASSOR ALI ALI" "CUF" "M" 2244 1773 5.9
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "NDAZI SHAMUDABULA MKUMBO" "CHADEMA" "M" 435 1773 1.1
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "SEBASTIAN SHASHI ALOIS" "TLP" "M" 259 1773 0.7
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "IBRAHIM AKONACAY KISSAI" "SAU" "M" 25 1773 0.1
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "HASSAN TAX JUMA" "NRA" "M" 20 1773 0.1
"SINGIDA" "MANISPAA YA SINGIDA" "SINGIDA MJINI" "LEO ALEX OKUNGU" "FORD" "M" 15 1773 0
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "JUMA HASSAN KILLIMBAH" "CCM" "M" 48086 6623 76.2
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "BAKARI JUMANNE NKUPA" "CHADEMA" "M" 12423 6623 19.7
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "GODFREY MOSES NTAMBI" "CUF" "M" 1493 6623 2.4
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "ALEXANDER LUCAS TUMBO" "TADEA" "M" 720 6623 1.1
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "FLORA YEREMIA YESSE" "NRA" "F" 207 6623 0.3
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MAGHARIBI" "MOHAMED JUMA MSANYA" "FORD" "M" 191 6623 0.3
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MASHARIKI" "MGANA IZUMBE MSINDAI" "CCM" "M" 40521 5901 80
"SINGIDA" "WILAYA YA IRAMBA" "IRAMBA MASHARIKI" "HASSAN OTHMAN NKANA" "CUF" "M" 10099 5901 20
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "PAUL LWANJI JOHN" "CCM" "M" 19510 1538 92.3
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MAGHARIBI" "SALUM ALLY MATEKE" "CUF" "M" 1618 1538 7.7
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "ZEFANIA CHILIGATI JOHN" "CCM" "M" 38095 2847 92.8
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "ANDREA MALECELA MUSA" "CHADEMA" "M" 1616 2847 3.9
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "HERBERT KARUMANI LWAMUTOGA" "NCCR-MAGEUZI" "M" 1102 2847 2.7
"SINGIDA" "WILAYA YA MANYONI" "MANYONI MASHARIKI" "MOSES DAUD MARY" "UPDP" "F" 250 2847 0.6
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "LAZARO SAMUEL NYALANDU" "CCM" "M" 59284 5058 93.5
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "KIMIA OMARI RASHID" "CHADEMA" "M" 2157 5058 3.4
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "MKOMA NGULUME ELIA" "CUF" "M" 1613 5058 2.5
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "OMARI MOHAMED SOMBI" "DP" "M" 231 5058 0.4
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KASKAZINI" "PETER RANDA ROSEMARY" "FORD" "F" 105 5058 0.2
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KUSINI" "MOHAMED HAMIS MISSANGA" "CCM" "M" 54999 5376 83.4
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KUSINI" "IBRAHIM MATONGO YASIN" "CUF" "M" 8067 5376 12.2
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KUSINI" "FIDELIS MANYUNGUI FAUSTINE" "CHADEMA" "M" 1939 5376 2.9
"SINGIDA" "WILAYA YA SINGIDA" "SINGIDA KUSINI" "ABDALLAH MOHAMED MUKHANDIY" "NRA" "M" 943 5376 1.4
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "SIRAJU JUMA KABOYONGA" "CCM" "M" 38075 1425 68.7
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "JUMA SHABANI NYEMELA" "CUF" "M" 15408 1425 27.8
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "GASPER MAGANGA EUGENE" "CHADEMA" "M" 876 1425 1.6
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "RAMADHANI ISINIKA MASHAKA" "TLP" "M" 226 1425 0.4
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "MUSSA KAYILA JABIRI" "Jahazi Asilia" "M" 185 1425 0.3
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "MBARUKU MOHAMED HAMZA" "MAKINI" "M" 172 1425 0.3
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "NASORO MAHINDA MIRAJI" "DP" "M" 148 1425 0.3
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "SAIDI LENGWE LENGWE" "NCCR-MAGEUZI" "M" 142 1425 0.3
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "MUSTAFA MULENGA ZAMBIA" "UDP" "M" 96 1425 0.2
"TABORA" "MANISPAA YA TABORA" "TABORA MJINI" "ABDALLAH MOHAMED AHMAD" "SAU" "M" 61 1425 0.1
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "ABDULRASUL AZIZ ROSTAM" "CCM" "M" 76195 4016 83
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "IDD BARUNGUZA SHAFI" "CUF" "M" 13204 4016 14.4
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "ABRAHAM MPUMBI SENYA" "UDP" "M" 1212 4016 1.3
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "NGANGA KAHEMA NG' WANANG' WALU" "CHAUSTA" "M" 1167 4016 1.3
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "ALFAYO MELLIY ROZZI" "FORD" "F" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "SOSPETER KABUNGULU  LWITAKUBI" "NRA" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "JULIUS PETER  KIULA" "DP" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "SAIDI SHABANI KIMBURU" "Jahazi Asilia" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "ALFAYO MELLIY  ROZZI" "FORD" "F" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "JULIUS PETER KIULA" "DP" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "SAIDI SHABANI  KIMBURU" "Jahazi Asilia" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "KAMBONA KALOMBOLA NASSORO" "UPDP" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "SOSPETER KABUNGULU LWITAKUBI" "NRA" "M" 0 4016 NA
"TABORA" "WILAYA YA IGUNGA" "IGUNGA" "KAMBONA KALOMBOLA  NASSORO" "UPDP" "M" 0 4016 NA
"TABORA" "WILAYA YA NZEGA" "BUKENE" "LOUISE KASELLABANTU TEDDY" "CCM" "F" 35089 3908 74.3
"TABORA" "WILAYA YA NZEGA" "BUKENE" "MAZARI OMARY TAJI" "CUF" "M" 9917 3908 21
"TABORA" "WILAYA YA NZEGA" "BUKENE" "SHAABAN OMAR OMAR" "UDP" "M" 851 3908 1.8
"TABORA" "WILAYA YA NZEGA" "BUKENE" "MASANJA MAHINGULE DAUDI" "CHADEMA" "M" 556 3908 1.2
"TABORA" "WILAYA YA NZEGA" "BUKENE" "EZEKIEL MONICA MAHONA" "CHAUSTA" "F" 456 3908 1
"TABORA" "WILAYA YA NZEGA" "BUKENE" "DAUD KULWA CATHERINE" "DP" "F" 225 3908 0.5
"TABORA" "WILAYA YA NZEGA" "BUKENE" "HARUNA ISSA AMISA" "SAU" "F" 147 3908 0.3
"TABORA" "WILAYA YA NZEGA" "NZEGA" "LUCAS LUMAMBO SELELII" "CCM" "M" 42420 5519 61.9
"TABORA" "WILAYA YA NZEGA" "NZEGA" "KHAMIS IDDI KATUGA" "CUF" "M" 23420 5519 34.2
"TABORA" "WILAYA YA NZEGA" "NZEGA" "RICHARD GEORGE NGAMILLA" "CHADEMA" "M" 1610 5519 2.4
"TABORA" "WILAYA YA NZEGA" "NZEGA" "LAURIAN ALOIS NKWABI" "CHAUSTA" "M" 421 5519 0.6
"TABORA" "WILAYA YA NZEGA" "NZEGA" "MABULA MICHAEL KIDANDO" "NCCR-MAGEUZI" "M" 261 5519 0.4
"TABORA" "WILAYA YA NZEGA" "NZEGA" "MARY TITO MAYALA" "DP" "F" 225 5519 0.3
"TABORA" "WILAYA YA NZEGA" "NZEGA" "RASHID YAHYA KAFURAMI" "Jahazi Asilia" "M" 84 5519 0.1
"TABORA" "WILAYA YA NZEGA" "NZEGA" "ALFRED KASHASHA EXUPER" "FORD" "M" 64 5519 0.1
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "SAID JUMA NKUMBA" "CCM" "M" 24804 1863 70.6
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "SEIF ABDALLAH KANENDA" "CUF" "M" 8666 1863 24.7
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "ABSALOM DANIEL MASHOTO" "CHAUSTA" "M" 595 1863 1.7
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "MFAUME USSEGA EDWARD" "NCCR-MAGEUZI" "M" 424 1863 1.2
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "KIMWAGA MSABILA LUGUSHA" "TLP" "M" 216 1863 0.6
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "TAMIMU LUMALIZYA IBRAHIMU" "UDP" "M" 215 1863 0.6
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "DONARD KISAMBA MARRY" "SAU" "F" 151 1863 0.4
"TABORA" "WILAYA YA SIKONGE" "SIKONGE" "MAULID KITTE MSELEM" "UPDP" "M" 71 1863 0.2
"TABORA" "WILAYA YA TABORA" "IGALULA" "MUSA NTIMIZI TATU" "CCM" "F" 15106 2337 60
"TABORA" "WILAYA YA TABORA" "IGALULA" "SHAABAN ALLY MOHAMMED" "CUF" "M" 8270 2337 32.8
"TABORA" "WILAYA YA TABORA" "IGALULA" "THABITI ZUBERI SAIDI" "CHADEMA" "M" 676 2337 2.7
"TABORA" "WILAYA YA TABORA" "IGALULA" "FARAJI HUSSEIN HASSAN KATALAMBULA" "CHAUSTA" "M" 630 2337 2.5
"TABORA" "WILAYA YA TABORA" "IGALULA" "SAIDI BUSONGOYE MAJALIWA" "TLP" "M" 230 2337 0.9
"TABORA" "WILAYA YA TABORA" "IGALULA" "DAUDI MASANJA ELIZABETH" "DP" "F" 174 2337 0.7
"TABORA" "WILAYA YA TABORA" "IGALULA" "MALIK IKERESHO AMRANI" "SAU" "M" 111 2337 0.4
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "DR JAMES ALEX MSEKELA" "CCM" "M" 30309 2306 69.3
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "ALBINO LUGUSHA EMMANUEL" "CUF" "M" 10837 2306 24.8
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "SALUM MMETA SUBIRI" "CHADEMA" "M" 990 2306 2.3
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "EDWARD DONARD MWIMANZI" "TLP" "M" 295 2306 0.7
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "MUSTAFA SALUM KAPULILO" "CHAUSTA" "M" 290 2306 0.7
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "SWEDI ATHUMANI KAKWAMBA" "UDP" "M" 252 2306 0.6
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "AMIRI KIMBULU ATHUMAN" "DP" "M" 226 2306 0.5
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "ERNEST KASWIZA ZAITUNI" "SAU" "F" 207 2306 0.5
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "NASORO KAFULAMI SAIDI" "Jahazi Asilia" "M" 167 2306 0.4
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "AMRANI SAIDI KASOLLO JUMA" "TADEA" "M" 96 2306 0.2
"TABORA" "WILAYA YA TABORA" "TABORA KASKAZINI" "NICHOLAS LEE IKANGA" "NCCR-MAGEUZI" "M" 85 2306 0.2
"TABORA" "WILAYA YA URAMBO" "URAMBO MAGHARIBI" "PROF JUMA ATHUMANI KAPUYA" "CCM" "M" 31301 2168 69.8
"TABORA" "WILAYA YA URAMBO" "URAMBO MAGHARIBI" "AMIRI KIRUNGI KIRUNGI" "CUF" "M" 11890 2168 26.5
"TABORA" "WILAYA YA URAMBO" "URAMBO MAGHARIBI" "MUSSA HUSSEIN KWIKIMA" "CHADEMA" "M" 943 2168 2.1
"TABORA" "WILAYA YA URAMBO" "URAMBO MAGHARIBI" "RASHIDI KAFULAMI THABITI" "Jahazi Asilia" "M" 342 2168 0.8
"TABORA" "WILAYA YA URAMBO" "URAMBO MAGHARIBI" "SEWASHIJA MASANJA NGAYAGUNDA" "CHAUSTA" "M" 204 2168 0.5
"TABORA" "WILAYA YA URAMBO" "URAMBO MAGHARIBI" "SIMON MSANZYA PETER" "TLP" "M" 182 2168 0.4
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "SAMWEL JOHN SITA" "CCM" "M" 28660 2405 72.3
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "LUMATILIZA YOTAMU LUBUNGILA" "NCCR-MAGEUZI" "M" 6636 2405 16.7
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "WILSON GEORGE NTAKAMULENGA" "CUF" "M" 3568 2405 9
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "IBRAHIM RASHID MAGANGA" "Jahazi Asilia" "M" 434 2405 1.1
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "JACOBO SELEMANI KAFUKO" "NLD" "M" 143 2405 0.4
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "DOTTO KAHAZWE NASSIBU" "UDP" "M" 134 2405 0.3
"TABORA" "WILAYA YA URAMBO" "URAMBO MASHARIKI" "KOMAGI SANSA SANSA" "SAU" "M" 74 2405 0.2
"TANGA" "JIJI LA TANGA" "TANGA MJINI" "HARITH BAKARI MWAPACHU" "CCM" "M" 54133 3195 63.1
"TANGA" "JIJI LA TANGA" "TANGA MJINI" "ASSAD ABDALLAH KIPANGA" "CUF" "M" 27843 3195 32.5
"TANGA" "JIJI LA TANGA" "TANGA MJINI" "YAHAYA SWALEH ALLY" "CHADEMA" "M" 2357 3195 2.7
"TANGA" "JIJI LA TANGA" "TANGA MJINI" "ALLY MLWALE JARIBU" "TLP" "M" 682 3195 0.8
"TANGA" "JIJI LA TANGA" "TANGA MJINI" "MARKO MBONEA KIDIKA" "CHAUSTA" "M" 504 3195 0.6
"TANGA" "JIJI LA TANGA" "TANGA MJINI" "HUSSEIN MALIKI MWINYIMATANO" "DP" "M" 237 3195 0.3
"TANGA" "MJI WA KOROGWE" "KOROGWE MJINI" "JOEL NKAYA BENDERA" "CCM" "M" 12070 1041 63.5
"TANGA" "MJI WA KOROGWE" "KOROGWE MJINI" "JUMAA KIMWERI MAGOGO" "CUF" "M" 5369 1041 28.3
"TANGA" "MJI WA KOROGWE" "KOROGWE MJINI" "DAVID REMMY CHAMSHAMA" "CHADEMA" "M" 1369 1041 7.2
"TANGA" "MJI WA KOROGWE" "KOROGWE MJINI" "SAIDI MFAUME SANDA" "TLP" "M" 188 1041 1
"TANGA" "WILAYA YA HANDENI" "HANDENI" "ABDALLAH OMARI KIGODA" "CCM" "M" 64874 6706 85.1
"TANGA" "WILAYA YA HANDENI" "HANDENI" "SAIDI SALEHE MBWETO" "CUF" "M" 9925 6706 13
"TANGA" "WILAYA YA HANDENI" "HANDENI" "ROBINSON RICHARD KILANGO" "CHAUSTA" "M" 1402 6706 1.8
"TANGA" "WILAYA YA HANDENI" "HANDENI" "SUFIANI MHINA  MWAJABU" "TLP" "F" 0 6706 NA
"TANGA" "WILAYA YA HANDENI" "HANDENI" "SUFIANI MHINA MWAJABU" "TLP" "F" 0 6706 NA
"TANGA" "WILAYA YA KILINDI" "KILINDI" "BEATRICE MATUMBO SHELLUKINDO" "CCM" "F" 41505 3834 87.2
"TANGA" "WILAYA YA KILINDI" "KILINDI" "FEDAH JUMA" "CUF" "M" 6109 3834 12.8
"TANGA" "WILAYA YA KOROGWE" "KOROGWE VIJIJINI" "LAUS OMARI MHINA" "CCM" "M" 59373 4671 84.5
"TANGA" "WILAYA YA KOROGWE" "KOROGWE VIJIJINI" "MSANGI EZRA PETER" "CUF" "M" 9272 4671 13.2
"TANGA" "WILAYA YA KOROGWE" "KOROGWE VIJIJINI" "AMIRI SHEIKBAHA CALISTUS" "TLP" "M" 869 4671 1.2
"TANGA" "WILAYA YA KOROGWE" "KOROGWE VIJIJINI" "GEOFREY GASPER CHAMBUA" "CHAUSTA" "M" 788 4671 1.1
